% Model:              P1_2_Durchflussmessung_3D_Ring_O_Albertin_Schegg.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 22:50
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
1                                                 0.94                                              20.015970827727998                                20.074127911945837                                20.015970827727998                                20.074127911945837
1                                                 0.95                                              20.015637380552032                                20.07336841180458                                 20.015637380552032                                20.07336841180458
1                                                 0.96                                              20.015312399222864                                20.07262354581236                                 20.015312399222864                                20.07262354581236
1                                                 0.97                                              20.014995782244053                                20.07189303274506                                 20.014995782244053                                20.07189303274506
1                                                 0.98                                              20.014687239941598                                20.071176219382856                                20.014687239941598                                20.071176219382856
1                                                 0.99                                              20.014386387610344                                20.070473007053767                                20.014386387610344                                20.070473007053767
1                                                 1                                                 20.014092927420336                                20.0697830876465                                  20.014092927420336                                20.0697830876465
2                                                 0.1                                               20.00000545593                                    20.4345225665032                                  20.00000545593                                    20.4345225665032
2                                                 0.11                                              20.000004374715427                                20.396595936412453                                20.000004374715427                                20.396595936412453
2                                                 0.12000000000000001                               20.000003573342006                                20.365698480005364                                20.000003573342006                                20.365698480005364
2                                                 0.13                                              20.00000296452129                                 20.339570501848943                                20.00000296452129                                 20.339570501848943
2                                                 0.14                                              20.000002495065097                                20.31689068337375                                 20.000002495065097                                20.31689068337375
2                                                 0.15000000000000002                               20.000002128499247                                20.297084602909493                                20.000002128499247                                20.297084602909493
2                                                 0.16                                              20.00000183886665                                 20.279622681943835                                20.00000183886665                                 20.279622681943835
2                                                 0.17                                              20.000001607338323                                20.2640964267926                                  20.000001607338323                                20.2640964267926
2                                                 0.18                                              20.000001419723947                                20.25015207006949                                 20.000001419723947                                20.25015207006949
2                                                 0.19                                              20.000001265937467                                20.237577409543317                                20.000001265937467                                20.237577409543317
2                                                 0.2                                               20.00000113800171                                 20.22616203998685                                 20.00000113800171                                 20.22616203998685
2                                                 0.21000000000000002                               20.00000103012032                                 20.215761410357075                                20.00000103012032                                 20.215761410357075
2                                                 0.22                                              20.00000093885385                                 20.20625477068079                                 20.00000093885385                                 20.20625477068079
2                                                 0.23                                              20.000000861082185                                20.197535367050737                                20.000000861082185                                20.197535367050737
2                                                 0.24000000000000002                               20.00000079422407                                 20.1894986093155                                  20.00000079422407                                 20.1894986093155
2                                                 0.25                                              20.000000736245877                                20.182081602072635                                20.000000736245877                                20.182081602072635
2                                                 0.26                                              20.000000685557243                                20.17520034054796                                 20.000000685557243                                20.17520034054796
2                                                 0.27                                              20.00000064103655                                 20.168810254957375                                20.00000064103655                                 20.168810254957375
2                                                 0.28                                              20.000000601591076                                20.1628649111973                                  20.000000601591076                                20.1628649111973
2                                                 0.29000000000000004                               20.000000566416638                                20.157319799033715                                20.000000566416638                                20.157319799033715
2                                                 0.30000000000000004                               20.000000534986544                                20.152146279127543                                20.000000534986544                                20.152146279127543
2                                                 0.31                                              20.000000506874066                                20.147292787800982                                20.000000506874066                                20.147292787800982
2                                                 0.32                                              20.000000481615036                                20.142743975719398                                20.000000481615036                                20.142743975719398
2                                                 0.33                                              20.00000045882142                                 20.138463244301487                                20.00000045882142                                 20.138463244301487
2                                                 0.33999999999999997                               20.000000438147136                                20.134437100760024                                20.000000438147136                                20.134437100760024
2                                                 0.35                                              20.000000419358848                                20.13063952385737                                 20.000000419358848                                20.13063952385737
2                                                 0.36                                              20.000000402251803                                20.127047558446012                                20.000000402251803                                20.127047558446012
2                                                 0.37                                              20.00000038661056                                 20.123646589008438                                20.00000038661056                                 20.123646589008438
2                                                 0.38                                              20.0000003722582                                  20.120427200440894                                20.0000003722582                                  20.120427200440894
2                                                 0.39                                              20.00000035905931                                 20.11736953843851                                 20.00000035905931                                 20.11736953843851
2                                                 0.4                                               20.00000034689852                                 20.114465999564572                                20.00000034689852                                 20.114465999564572
2                                                 0.41000000000000003                               20.000000335669224                                20.11169943841476                                 20.000000335669224                                20.11169943841476
2                                                 0.42000000000000004                               20.00000032528319                                 20.10906519371947                                 20.00000032528319                                 20.10906519371947
2                                                 0.43000000000000005                               20.00000031563674                                 20.106550915310685                                20.00000031563674                                 20.106550915310685
2                                                 0.44000000000000006                               20.000000306638174                                20.104150093702017                                20.000000306638174                                20.104150093702017
2                                                 0.45000000000000007                               20.00000029824826                                 20.101855996219467                                20.00000029824826                                 20.101855996219467
2                                                 0.45999999999999996                               20.000000290414913                                20.09966209750277                                 20.000000290414913                                20.09966209750277
2                                                 0.47                                              20.00000028307647                                 20.097561707640743                                20.00000028307647                                 20.097561707640743
2                                                 0.48                                              20.00000027619827                                 20.09554848167095                                 20.00000027619827                                 20.09554848167095
2                                                 0.49                                              20.00000026973207                                 20.09361755643034                                 20.00000026973207                                 20.09361755643034
2                                                 0.5                                               20.000000263637432                                20.091762217252555                                20.000000263637432                                20.091762217252555
2                                                 0.51                                              20.000000257893678                                20.089979937519296                                20.000000257893678                                20.089979937519296
2                                                 0.52                                              20.000000252472997                                20.088268084851286                                20.000000252472997                                20.088268084851286
2                                                 0.53                                              20.000000247359875                                20.08661887084499                                 20.000000247359875                                20.08661887084499
2                                                 0.54                                              20.00000024252673                                 20.08503155504485                                 20.00000024252673                                 20.08503155504485
2                                                 0.55                                              20.000000237946924                                20.083501902110367                                20.000000237946924                                20.083501902110367
2                                                 0.56                                              20.000000233594225                                20.082026022547886                                20.000000233594225                                20.082026022547886
2                                                 0.5700000000000001                                20.000000229463254                                20.08060224548922                                 20.000000229463254                                20.08060224548922
2                                                 0.58                                              20.00000022553541                                 20.07922723955278                                 20.00000022553541                                 20.07922723955278
2                                                 0.59                                              20.000000221794004                                20.077898876658747                                20.000000221794004                                20.077898876658747
2                                                 0.6                                               20.00000021822455                                 20.076614501160492                                20.00000021822455                                 20.076614501160492
2                                                 0.61                                              20.000000214820336                                20.075372716978706                                20.000000214820336                                20.075372716978706
2                                                 0.62                                              20.00000021156431                                 20.074169867669216                                20.00000021156431                                 20.074169867669216
2                                                 0.63                                              20.00000020844799                                 20.073004712802113                                20.00000020844799                                 20.073004712802113
2                                                 0.64                                              20.00000020546731                                 20.071875433539383                                20.00000020546731                                 20.071875433539383
2                                                 0.65                                              20.000000202615468                                20.070780674431806                                20.000000202615468                                20.070780674431806
2                                                 0.66                                              20.000000199881466                                20.069720064191714                                20.000000199881466                                20.069720064191714
2                                                 0.67                                              20.000000197259588                                20.068690684220027                                20.000000197259588                                20.068690684220027
2                                                 0.6799999999999999                                20.000000194740682                                20.067691516327386                                20.000000194740682                                20.067691516327386
2                                                 0.69                                              20.000000192319966                                20.066721525352012                                20.000000192319966                                20.066721525352012
2                                                 0.7                                               20.000000189992733                                20.065779841171974                                20.000000189992733                                20.065779841171974
2                                                 0.71                                              20.000000187752967                                20.064864485748735                                20.000000187752967                                20.064864485748735
2                                                 0.72                                              20.000000185599067                                20.063973864328624                                20.000000185599067                                20.063973864328624
2                                                 0.73                                              20.00000018352367                                 20.063107143837918                                20.00000018352367                                 20.063107143837918
2                                                 0.74                                              20.000000181523035                                20.062264004114525                                20.000000181523035                                20.062264004114525
2                                                 0.75                                              20.00000017959223                                 20.06144351119174                                 20.00000017959223                                 20.06144351119174
2                                                 0.76                                              20.000000177728165                                20.060644608077542                                20.000000177728165                                20.060644608077542
2                                                 0.77                                              20.0000001759277                                  20.059866348123414                                20.0000001759277                                  20.059866348123414
2                                                 0.78                                              20.00000017418856                                 20.059107781149667                                20.00000017418856                                 20.059107781149667
2                                                 0.79                                              20.000000172506663                                20.058368332317613                                20.000000172506663                                20.058368332317613
2                                                 0.8                                               20.00000017087875                                 20.057647159035376                                20.00000017087875                                 20.057647159035376
2                                                 0.8099999999999999                                20.000000169303494                                20.056943927560162                                20.000000169303494                                20.056943927560162
2                                                 0.82                                              20.000000167777717                                20.056257882919212                                20.000000167777717                                20.056257882919212
2                                                 0.83                                              20.00000016630022                                 20.055588307472885                                20.00000016630022                                 20.055588307472885
2                                                 0.84                                              20.000000164868478                                20.05493453824577                                 20.000000164868478                                20.05493453824577
2                                                 0.85                                              20.000000163480728                                20.05429601118325                                 20.000000163480728                                20.05429601118325
2                                                 0.86                                              20.00000016213546                                 20.053672294362933                                20.00000016213546                                 20.053672294362933
2                                                 0.87                                              20.00000016082984                                 20.053062897040505                                20.00000016082984                                 20.053062897040505
2                                                 0.88                                              20.000000159562525                                20.052467218724015                                20.000000159562525                                20.052467218724015
2                                                 0.89                                              20.00000015833216                                 20.051884870232737                                20.00000015833216                                 20.051884870232737
2                                                 0.9                                               20.000000157137933                                20.051315325001397                                20.000000157137933                                20.051315325001397
2                                                 0.91                                              20.000000155976807                                20.05075803520379                                 20.000000155976807                                20.05075803520379
2                                                 0.92                                              20.000000154847662                                20.050212687047107                                20.000000154847662                                20.050212687047107
2                                                 0.93                                              20.000000153749063                                20.049679082407135                                20.000000153749063                                20.049679082407135
2                                                 0.94                                              20.000000152680222                                20.04915680122528                                 20.000000152680222                                20.04915680122528
2                                                 0.95                                              20.00000015164002                                 20.048645553176442                                20.00000015164002                                 20.048645553176442
2                                                 0.96                                              20.00000015062666                                 20.048144791176178                                20.00000015062666                                 20.048144791176178
2                                                 0.97                                              20.000000149640073                                20.04765427754261                                 20.000000149640073                                20.04765427754261
2                                                 0.98                                              20.000000148678712                                20.047173801011784                                20.000000148678712                                20.047173801011784
2                                                 0.99                                              20.000000147741357                                20.04670297490203                                 20.000000147741357                                20.04670297490203
2                                                 1                                                 20.000000146826856                                20.04624150697657                                 20.000000146826856                                20.04624150697657
