% Model:              7_Albertin_Schegg_P1_2_Durchflussmessung_2D.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 22:14
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
1                                                 0.45000000000000007                               20.119143443707067                                20.267487219347988                                20.119143443707067                                20.267487219347988
1                                                 0.45999999999999996                               20.11796574046483                                 20.265098765179733                                20.11796574046483                                 20.265098765179733
1                                                 0.47                                              20.11681612739715                                 20.262763282679206                                20.11681612739715                                 20.262763282679206
1                                                 0.48                                              20.115694277955544                                20.260482914707                                   20.115694277955544                                20.260482914707
1                                                 0.49                                              20.11459781704695                                 20.258250892568388                                20.11459781704695                                 20.258250892568388
1                                                 0.5                                               20.11352728218423                                 20.256072888076975                                20.11352728218423                                 20.256072888076975
1                                                 0.51                                              20.112481486623263                                20.253949408530854                                20.112481486623263                                20.253949408530854
1                                                 0.52                                              20.111457222793746                                20.251870719524955                                20.111457222793746                                20.251870719524955
1                                                 0.53                                              20.11045385305588                                 20.249834146797077                                20.11045385305588                                 20.249834146797077
1                                                 0.54                                              20.109470641107457                                20.247842836815728                                20.109470641107457                                20.247842836815728
1                                                 0.55                                              20.108505882400916                                20.245890710775985                                20.108505882400916                                20.245890710775985
1                                                 0.56                                              20.10755967802399                                 20.24398530206425                                 20.10755967802399                                 20.24398530206425
1                                                 0.5700000000000001                                20.10663102790474                                 20.242129407252104                                20.10663102790474                                 20.242129407252104
1                                                 0.58                                              20.105721405614766                                20.240329044446355                                20.105721405614766                                20.240329044446355
1                                                 0.59                                              20.104828585839932                                20.23858002037073                                 20.104828585839932                                20.23858002037073
1                                                 0.6                                               20.103949910139562                                20.236861603299623                                20.103949910139562                                20.236861603299623
1                                                 0.61                                              20.103084489742404                                20.235171618485612                                20.103084489742404                                20.235171618485612
1                                                 0.62                                              20.102231795889033                                20.23351141414287                                 20.102231795889033                                20.23351141414287
1                                                 0.63                                              20.101390935026004                                20.23188090463715                                 20.101390935026004                                20.23188090463715
1                                                 0.64                                              20.10056195440428                                 20.23027893934639                                 20.10056195440428                                 20.23027893934639
1                                                 0.65                                              20.09974397750686                                 20.228705347310967                                20.09974397750686                                 20.228705347310967
1                                                 0.66                                              20.0989372262032                                  20.22716471993455                                 20.0989372262032                                  20.22716471993455
1                                                 0.67                                              20.098141964691983                                20.225658753862536                                20.098141964691983                                20.225658753862536
1                                                 0.6799999999999999                                20.097358268968076                                20.22419984744135                                 20.097358268968076                                20.22419984744135
1                                                 0.69                                              20.096583991432063                                20.22277178946911                                 20.096583991432063                                20.22277178946911
1                                                 0.7                                               20.095818711179106                                20.22137620952268                                 20.095818711179106                                20.22137620952268
1                                                 0.71                                              20.095062112562825                                20.22000860642369                                 20.095062112562825                                20.22000860642369
